,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
252,James Johnson,MIN,PF,0.7336683417085427,0.5976470588235294,0.5950854700854702,0.7142857142857143,0.34,0.25162162162162166,0.45710843373493976,0.2442922374429224,0.4064272211720227,0.5,0.33,0.1,0.11,0.28,0.22,0.11,0.17,0.03,0.21,0.17,0.35,0.11,0.27,0.3,0.22,0.37
253,Keldon Johnson,SAS,SF,0.04020100502512563,0.4423529411764706,0.7008547008547008,0.922077922077922,0.25,0.27567567567567564,0.4192771084337349,0.22070015220700157,0.056710775047258986,0.40000000000000036,0.29,0.13,0.07,0.31,0.22,0.24,0.29,0.03,0.24,0.19,0.14,0.13,0.04,0.18,0.21,0.47
254,Stanley Johnson,TOR,PF,0.7763819095477387,0.52,0.47799145299145296,0.5974025974025974,0.41,0.24081081081081082,0.4325301204819277,0.08828006088280063,0.33648393194706994,0.4500000000000002,0.32,0.11,0.13,0.19,0.19,0.09,0.12,0.02,0.2,0.16,0.2,0.13,0.08,0.23,0.21,0.29
255,Tyler Johnson,BRK,SG,0.6934673366834171,0.7,0.5762820512820513,0.7012987012987013,0.41,0.1810810810810811,0.4544578313253012,0.27777777777777785,0.33459357277882795,0.3000000000000001,0.35,0.14,0.14,0.22,0.21,0.13,0.17,0.02,0.15,0.12,0.28,0.1,0.15,0.18,0.17,0.38
256,Nikola Jokic,DEN,C,0.9547738693467337,0.7747058823529412,0.8194444444444444,0.7792207792207791,0.21,0.49567567567567566,0.585301204819277,0.678082191780822,0.5689981096408318,0.7500000000000003,0.43,0.09,0.09,0.44,0.33,0.21,0.25,0.09,0.36,0.33,0.54,0.12,0.19,0.34,0.22,0.53
257,Damian Jones,ATL,C,0.25879396984924624,0.33735294117647063,0.5762820512820513,0.8571428571428572,0.03,0.31243243243243246,0.2862650602409639,0.26484018264840187,0.1058601134215501,0.6999999999999998,0.2,0.0,0.01,0.29,0.19,0.13,0.18,0.08,0.2,0.22,0.12,0.08,0.38,0.14,0.37,0.3
258,Derrick Jones,MIA,SF,0.4271356783919598,0.49205882352941166,0.5846153846153846,0.7532467532467532,0.29,0.25999999999999995,0.33469879518072293,0.2732115677321157,0.25897920604914937,0.4500000000000002,0.26,0.06,0.08,0.24,0.18,0.13,0.18,0.07,0.17,0.18,0.1,0.11,0.23,0.1,0.23,0.31
259,Tyus Jones,MEM,PG,0.7814070351758794,0.44999999999999996,0.5905982905982906,0.6753246753246753,0.34,0.13027027027027027,0.3498795180722891,0.2853881278538813,0.18714555765595464,0.15000000000000005,0.27,0.1,0.09,0.2,0.18,0.08,0.1,0.01,0.11,0.08,0.57,0.17,0.04,0.16,0.12,0.28
260,DeAndre Jordan,BRK,C,0.9020100502512562,0.8097058823529412,0.7284188034188035,0.8571428571428572,0.0,0.6486486486486487,0.3631325301204819,0.547945205479452,0.7107750472589792,0.6999999999999998,0.22,0.0,0.0,0.34,0.22,0.17,0.32,0.12,0.49,0.44,0.15,0.06,0.35,0.21,0.19,0.35
261,Cory Joseph,SAC,PG,0.992462311557789,0.6702941176470588,0.5393162393162393,0.6493506493506493,0.28,0.1772972972972973,0.3710843373493976,0.25722983257229837,0.3780718336483932,0.3000000000000001,0.28,0.06,0.08,0.21,0.2,0.08,0.1,0.02,0.14,0.12,0.38,0.11,0.06,0.19,0.15,0.28
262,Mfiondu Kabengele,LAC,C,0.02763819095477387,0.07823529411764707,0.6816239316239316,0.7922077922077921,0.62,0.24054054054054055,0.5710843373493976,0.16742770167427704,0.03780718336483932,0.6000000000000002,0.51,0.43,0.32,0.17,0.19,0.15,0.15,0.02,0.22,0.17,0.11,0.12,0.29,0.16,0.34,0.6
263,Frank Kaminsky,PHO,C,0.8040201005025126,0.5655882352941175,0.5901709401709402,0.6883116883116883,0.41,0.2772972972972973,0.48771084337349396,0.2541856925418569,0.29300567107750475,0.7500000000000003,0.38,0.16,0.16,0.24,0.22,0.14,0.2,0.04,0.22,0.18,0.21,0.07,0.15,0.17,0.16,0.41
264,Enes Kanter,BOS,C,0.8768844221105527,0.5691176470588236,0.791880341880342,0.7922077922077921,0.03,0.5737837837837838,0.5578313253012048,0.4779299847792998,0.34782608695652173,0.65,0.41,0.02,0.01,0.52,0.41,0.21,0.26,0.14,0.37,0.39,0.14,0.06,0.17,0.28,0.22,0.53
265,Luke Kennard,DET,SG,0.40954773869346733,0.606764705882353,0.5581196581196581,0.7272727272727273,0.48,0.17972972972972973,0.43349397590361444,0.25570776255707767,0.24007561436672967,0.40000000000000036,0.35,0.2,0.17,0.19,0.18,0.09,0.11,0.01,0.16,0.12,0.27,0.07,0.06,0.17,0.14,0.38
266,Stanton Kidd,UTA,SF,0.007537688442211055,0.031764705882352945,0.0,0.0,0.33,0.2972972972972973,0.35180722891566263,0.15220700152207003,0.01890359168241966,0.4500000000000002,0.21,0.0,0.05,0.0,0.13,0.0,0.0,0.0,0.32,0.21,0.15,0.0,0.0,0.52,0.48,0.0
267,Michael Kidd-Gilchrist,DAL,SF-PF,0.628140703517588,0.6085294117647058,0.5606837606837607,0.6883116883116883,0.07,0.307027027027027,0.36795180722891563,0.29071537290715377,0.34782608695652173,0.4500000000000002,0.28,0.02,0.01,0.29,0.26,0.14,0.18,0.06,0.22,0.21,0.13,0.09,0.19,0.12,0.2,0.31
268,Louis King,DET,SF,0.022613065326633167,0.10382352941176472,0.4252136752136752,0.5844155844155844,0.52,0.24864864864864863,0.4120481927710844,0.15220700152207003,0.01890359168241966,0.5,0.34,0.18,0.18,0.14,0.16,0.0,0.09,0.02,0.22,0.16,0.23,0.1,0.0,0.13,0.36,0.29
269,Maxi Kleber,DAL,C,0.542713567839196,0.5447058823529413,0.5784188034188035,0.7662337662337662,0.53,0.2997297297297297,0.3301204819277108,0.3234398782343988,0.31568998109640833,0.65,0.26,0.15,0.15,0.16,0.12,0.08,0.09,0.06,0.22,0.21,0.13,0.06,0.35,0.13,0.21,0.31
270,Brandon Knight,DET,PG,0.42462311557788945,0.6494117647058824,0.5341880341880342,0.6493506493506493,0.44,0.1435135135135135,0.5590361445783132,0.17884322678843229,0.08317580340264652,0.2500000000000003,0.44,0.17,0.18,0.26,0.26,0.16,0.19,0.02,0.12,0.1,0.36,0.08,0.06,0.32,0.16,0.44
271,Kevin Knox,NYK,SF,0.3492462311557789,0.6197058823529412,0.4745726495726496,0.6103896103896104,0.44,0.2227027027027027,0.4869879518072289,0.05251141552511417,0.1720226843100189,0.5,0.4,0.17,0.17,0.2,0.23,0.13,0.19,0.02,0.2,0.16,0.12,0.07,0.12,0.19,0.19,0.38
272,John Konchar,MEM,SG,0.04522613065326633,0.20176470588235293,0.6773504273504274,0.922077922077922,0.27,0.37027027027027026,0.24819277108433738,0.19786910197869104,0.056710775047258986,0.40000000000000036,0.2,0.09,0.05,0.24,0.15,0.02,0.02,0.09,0.24,0.26,0.36,0.12,0.17,0.17,0.09,0.27
273,Furkan Korkmaz,PHI,SG,0.3341708542713568,0.4302941176470588,0.5260683760683761,0.7012987012987013,0.61,0.18837837837837837,0.43518072289156623,0.22754946727549472,0.20982986767485823,0.5,0.36,0.25,0.22,0.14,0.14,0.11,0.13,0.02,0.17,0.12,0.17,0.08,0.04,0.13,0.17,0.39
274,Luke Kornet,CHI,C,0.2537688442211055,0.4026470588235294,0.588034188034188,0.6883116883116883,0.64,0.2467567567567568,0.42289156626506025,0.1971080669710807,0.13043478260869565,0.85,0.35,0.23,0.22,0.15,0.13,0.07,0.1,0.04,0.2,0.17,0.19,0.08,0.38,0.12,0.16,0.37
275,Kyle Korver,MIL,SF,0.871859296482412,0.5994117647058824,0.5391025641025641,0.7922077922077921,0.72,0.16513513513513514,0.37831325301204816,0.2640791476407915,0.27977315689981097,0.5,0.3,0.26,0.21,0.1,0.08,0.06,0.07,0.01,0.15,0.11,0.18,0.07,0.1,0.16,0.16,0.35
276,Rodions Kurucs,BRK,PF,0.27386934673366836,0.45029411764705884,0.5085470085470085,0.7142857142857143,0.45,0.2748648648648649,0.4053012048192771,0.16057838660578388,0.2457466918714556,0.6000000000000002,0.32,0.13,0.14,0.21,0.18,0.1,0.13,0.04,0.22,0.19,0.14,0.1,0.12,0.24,0.26,0.34
277,Kyle Kuzma,LAL,PF,0.5201005025125628,0.8038235294117646,0.5822649572649573,0.7012987012987013,0.4,0.26216216216216215,0.555421686746988,0.2351598173515982,0.4064272211720227,0.5499999999999998,0.45,0.17,0.18,0.31,0.27,0.14,0.19,0.03,0.22,0.18,0.18,0.06,0.1,0.24,0.16,0.48
278,Skal Labissiere,POR,C,0.3693467336683417,0.4370588235294118,0.6126068376068377,0.7272727272727273,0.11,0.3832432432432432,0.45493975903614453,0.20091324200913244,0.13610586011342155,0.65,0.34,0.03,0.03,0.35,0.3,0.14,0.18,0.09,0.26,0.26,0.17,0.07,0.29,0.23,0.27,0.37
279,Jeremy Lamb,IND,SG,0.8341708542713567,0.6173529411764707,0.6440170940170941,0.7142857142857143,0.32,0.27999999999999997,0.5327710843373494,0.3188736681887367,0.3553875236294896,0.40000000000000036,0.42,0.13,0.14,0.32,0.28,0.17,0.2,0.02,0.24,0.19,0.21,0.1,0.12,0.16,0.17,0.46
280,Romeo Langford,BOS,SG,0.07788944723618091,0.2614705882352941,0.40811965811965817,0.5584415584415584,0.34,0.15945945945945947,0.28433734939759037,0.14459665144596653,0.0945179584120983,0.3499999999999999,0.22,0.05,0.07,0.14,0.15,0.11,0.14,0.04,0.1,0.11,0.1,0.05,0.12,0.1,0.19,0.2
281,Zach LaVine,CHI,SG,0.6909547738693468,0.8758823529411766,0.6450854700854701,0.7272727272727273,0.35,0.18,0.6530120481927711,0.29528158295281587,0.2173913043478261,0.4500000000000002,0.49,0.18,0.17,0.35,0.31,0.21,0.26,0.02,0.16,0.12,0.32,0.09,0.06,0.32,0.16,0.56
282,Vic Law,ORL,SF,0.017587939698492462,0.14941176470588236,0.3717948717948718,0.4675324675324675,0.39,0.2594594594594595,0.3807228915662651,0.15220700152207003,0.03780718336483932,0.5,0.28,0.04,0.12,0.18,0.18,0.05,0.21,0.02,0.21,0.18,0.14,0.08,0.0,0.1,0.23,0.22
283,Jake Layman,MIN,PF,0.40954773869346733,0.32323529411764707,0.49316239316239313,0.6363636363636364,0.45,0.18675675675675676,0.39855421686746983,0.210806697108067,0.1379962192816635,0.5499999999999998,0.33,0.13,0.15,0.23,0.18,0.07,0.12,0.04,0.15,0.14,0.1,0.09,0.17,0.14,0.2,0.35
284,TJ Leaf,IND,PF,0.34673366834170855,0.1758823529411765,0.5861111111111111,0.7012987012987013,0.23,0.34945945945945944,0.4098795180722892,0.20167427701674281,0.11153119092627599,0.65,0.33,0.06,0.08,0.31,0.26,0.07,0.12,0.08,0.22,0.23,0.1,0.07,0.17,0.09,0.18,0.35
285,Jalen Lecque,PHO,PG,0.010050251256281407,0.1097058823529412,0.3504273504273504,0.5974025974025974,0.4,0.0945945945945946,0.4120481927710844,0.15981735159817353,0.01890359168241966,0.3499999999999999,0.31,0.0,0.12,0.28,0.19,0.12,0.12,0.0,0.09,0.06,0.17,0.0,0.0,0.24,0.21,0.28
286,Courtney Lee,DAL,SG,0.7261306532663316,0.7202941176470589,0.5465811965811965,0.7272727272727273,0.39,0.14702702702702702,0.36216867469879516,0.30365296803652975,0.1890359168241966,0.40000000000000036,0.29,0.13,0.11,0.2,0.18,0.08,0.09,0.01,0.12,0.1,0.2,0.11,0.08,0.13,0.12,0.32
287,Damion Lee,GSW,SG,0.23869346733668342,0.5961764705882354,0.555982905982906,0.7142857142857143,0.48,0.24891891891891893,0.4412048192771084,0.20243531202435314,0.1323251417769376,0.40000000000000036,0.36,0.16,0.17,0.21,0.19,0.14,0.16,0.02,0.22,0.17,0.22,0.12,0.04,0.18,0.18,0.39
288,Alex Len,SAC,C,0.8919597989949749,0.5238235294117648,0.6382478632478633,0.7272727272727273,0.1,0.4732432432432433,0.46120481927710844,0.2656012176560122,0.26654064272211725,0.7500000000000003,0.33,0.04,0.04,0.34,0.29,0.18,0.27,0.11,0.33,0.32,0.14,0.06,0.33,0.26,0.29,0.4
289,Kawhi Leonard,LAC,SF,0.6809045226130653,0.8894117647058822,0.8606837606837607,0.7922077922077921,0.28,0.29945945945945945,0.7204819277108433,0.7009132420091325,0.8109640831758034,0.5,0.54,0.17,0.15,0.46,0.38,0.34,0.39,0.04,0.25,0.2,0.3,0.17,0.17,0.24,0.12,0.68
290,Meyers Leonard,MIA,C,0.7010050251256281,0.4173529411764706,0.555128205128205,0.7792207792207791,0.5,0.35324324324324324,0.36698795180722893,0.24353120243531207,0.18525519848771266,0.7500000000000003,0.29,0.17,0.15,0.18,0.14,0.06,0.07,0.04,0.3,0.24,0.18,0.03,0.08,0.17,0.29,0.32
291,Caris LeVert,BRK,SG,0.5326633165829145,0.6799999999999999,0.5974358974358975,0.6883116883116883,0.36,0.20486486486486485,0.5465060240963855,0.20243531202435314,0.2684310018903592,0.4500000000000002,0.42,0.14,0.15,0.31,0.28,0.16,0.22,0.03,0.17,0.14,0.4,0.12,0.08,0.3,0.17,0.45
292,Damian Lillard,POR,PG,0.9246231155778895,0.9855882352941175,0.813034188034188,0.7662337662337662,0.43,0.18054054054054053,0.7371084337349397,0.8721461187214612,0.3534971644612477,0.2500000000000003,0.54,0.25,0.24,0.34,0.31,0.35,0.39,0.02,0.16,0.12,0.54,0.08,0.08,0.31,0.12,0.68
293,Nassir Little,POR,PF,0.11809045226130653,0.2726470588235294,0.4978632478632478,0.6493506493506493,0.39,0.26756756756756755,0.3301204819277108,0.18264840182648404,0.07561436672967864,0.40000000000000036,0.26,0.07,0.1,0.21,0.16,0.1,0.15,0.05,0.2,0.19,0.12,0.08,0.19,0.1,0.28,0.28
294,Kevon Looney,GSW,C,0.5603015075376885,0.3311764705882353,0.6134615384615385,0.7532467532467532,0.06,0.3954054054054054,0.3180722891566265,0.3188736681887367,0.2514177693761815,0.6000000000000002,0.24,0.0,0.01,0.29,0.22,0.09,0.14,0.11,0.22,0.27,0.21,0.11,0.33,0.14,0.31,0.29
295,Brook Lopez,MIL,C,0.9296482412060302,0.7579411764705883,0.6688034188034189,0.7402597402597402,0.38,0.264054054054054,0.5532530120481928,0.3614916286149163,0.5425330812854442,0.7500000000000003,0.43,0.14,0.15,0.35,0.29,0.18,0.23,0.04,0.21,0.19,0.17,0.07,0.5,0.22,0.21,0.5
296,Robin Lopez,MIL,C,0.9195979899497487,0.6223529411764704,0.6070512820512821,0.7272727272727273,0.08,0.2991891891891892,0.4363855421686747,0.29832572298325727,0.3119092627599244,0.7500000000000003,0.33,0.02,0.02,0.38,0.31,0.09,0.12,0.1,0.18,0.21,0.14,0.02,0.35,0.22,0.17,0.36
297,Kevin Love,CLE,PF,0.6859296482412061,0.8164705882352941,0.7202991452991454,0.7532467532467532,0.47,0.5013513513513513,0.5946987951807229,0.44901065449010663,0.4423440453686201,0.5499999999999998,0.43,0.21,0.2,0.24,0.23,0.25,0.29,0.06,0.41,0.33,0.21,0.07,0.1,0.27,0.15,0.52
298,Kyle Lowry,TOR,PG,0.8467336683417085,0.958235294117647,0.7164529914529916,0.7662337662337662,0.56,0.21324324324324323,0.5568674698795181,0.634703196347032,0.6068052930056711,0.15000000000000005,0.39,0.24,0.21,0.19,0.17,0.23,0.28,0.02,0.18,0.14,0.58,0.12,0.08,0.32,0.18,0.48
299,Timothe Luwawu-Cabarrot,BRK,SG,0.5452261306532663,0.3961764705882353,0.4692307692307693,0.6883116883116883,0.53,0.18297297297297296,0.41542168674698793,0.17503805175038056,0.13610586011342155,0.5,0.32,0.16,0.17,0.16,0.15,0.15,0.17,0.02,0.16,0.12,0.14,0.08,0.04,0.2,0.28,0.34
300,Trey Lyles,SAS,PF,0.8793969849246231,0.45117647058823535,0.5694444444444444,0.6883116883116883,0.41,0.35324324324324324,0.47156626506024096,0.21308980213089804,0.2835538752362949,0.6000000000000002,0.36,0.14,0.14,0.24,0.21,0.1,0.14,0.04,0.29,0.23,0.17,0.07,0.17,0.18,0.19,0.37
301,Daryl Macon,MIA,SG,0.02763819095477387,0.17647058823529413,0.3489316239316239,0.6363636363636364,0.49,0.12783783783783784,0.40240963855421685,0.1544901065449011,0.01890359168241966,0.2500000000000003,0.29,0.17,0.13,0.11,0.16,0.07,0.14,0.02,0.14,0.11,0.23,0.03,0.0,0.32,0.21,0.28
302,JP Macura,CLE,SG,0.005025125628140704,0.09794117647058824,0.37393162393162394,0.2857142857142857,0.3,0.17108108108108108,0.36626506024096384,0.15981735159817353,0.01890359168241966,0.3499999999999999,0.5,0.0,0.22,0.38,0.28,0.0,0.0,0.0,0.25,0.17,0.33,0.0,0.0,0.0,0.0,0.3
303,Josh Magette,ORL,PG,0.06281407035175879,0.20882352941176469,0.5023504273504273,0.5714285714285714,0.41,0.16243243243243244,0.37253012048192774,0.17123287671232879,0.03780718336483932,0.1999999999999999,0.23,0.09,0.1,0.09,0.13,0.06,0.08,0.01,0.12,0.1,0.7,0.12,0.08,0.2,0.18,0.2
304,Ian Mahinmi,WAS,C,0.628140703517588,0.4864705882352941,0.5908119658119658,0.7532467532467532,0.04,0.40648648648648644,0.3633734939759036,0.25875190258751907,0.33081285444234404,0.6999999999999998,0.23,0.0,0.01,0.28,0.22,0.16,0.25,0.09,0.27,0.27,0.15,0.12,0.31,0.24,0.34,0.31
305,Thon Maker,DET,C,0.6381909547738693,0.3305882352941176,0.5542735042735043,0.7012987012987013,0.41,0.30783783783783786,0.3807228915662651,0.19786910197869104,0.1720226843100189,0.7500000000000003,0.27,0.1,0.11,0.18,0.16,0.13,0.19,0.06,0.22,0.2,0.13,0.08,0.38,0.14,0.29,0.31
306,Terance Mann,LAC,SG,0.10050251256281408,0.1811764705882353,0.5192307692307692,0.7142857142857143,0.25,0.21351351351351353,0.3036144578313253,0.19025875190258754,0.0945179584120983,0.40000000000000036,0.22,0.06,0.06,0.18,0.16,0.09,0.16,0.02,0.19,0.15,0.42,0.1,0.08,0.18,0.28,0.25
